OrderID,DateKey,ClientID,SKUID,WarehouseID,Quantity,Revenue,COGS,FulfillmentCost,OrderDate,ShipDate,DeliveryDate,PromisedDeliveryDate
15111,20260330,4,57,4,5,11206.5,8915.35,3097.48,2026-03-30,2026-03-31,2026-04-03,2026-04-05
15112,20260330,1,21,1,4,1371.24,725.32,205.85,2026-03-30,2026-03-31,2026-04-03,2026-04-04
15113,20260330,6,17,4,4,3262.64,2824.84,791.98,2026-03-30,2026-04-02,2026-04-04,2026-04-06
15114,20260330,3,21,4,3,1028.43,543.99,242.32,2026-03-30,2026-03-31,2026-04-03,2026-04-05
15115,20260330,6,44,3,2,3525.46,2638.02,651.82,2026-03-30,2026-04-01,2026-04-04,2026-04-06
15116,20260330,6,44,1,5,8813.65,6595.05,1478.14,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15117,20260330,8,24,3,3,2539.62,1252.47,370.66,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15118,20260330,9,45,2,2,3510.46,2273.88,720.1,2026-03-30,2026-03-31,2026-04-02,2026-04-06
15119,20260330,6,43,3,4,5876.52,3551.4,1067.06,2026-03-30,2026-03-31,2026-04-04,2026-04-06
15120,20260330,10,7,5,5,2615.5,1479.0,475.6,2026-03-30,2026-04-02,2026-04-05,2026-04-05
15121,20260330,7,9,2,3,3136.02,1974.3,587.58,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15122,20260330,6,31,5,5,5411.7,3293.35,1053.18,2026-03-30,2026-04-01,2026-04-05,2026-04-06
15123,20260330,12,53,2,5,15067.0,11961.9,3328.28,2026-03-30,2026-04-02,2026-04-04,2026-04-06
15124,20260330,7,52,2,4,35622.84,27566.76,7308.17,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15125,20260330,3,13,4,5,28930.9,24395.1,6177.06,2026-03-30,2026-03-31,2026-04-03,2026-04-05
15126,20260330,12,16,1,1,3900.32,3098.08,552.1,2026-03-30,2026-03-31,2026-04-03,2026-04-06
15127,20260330,6,45,4,5,8776.15,5684.7,2344.87,2026-03-30,2026-03-31,2026-04-07,2026-04-06
15128,20260330,2,5,3,2,1579.94,939.06,296.48,2026-03-30,2026-03-31,2026-04-04,2026-04-04
15129,20260330,10,13,2,3,17358.54,14637.06,3369.08,2026-03-30,2026-03-31,2026-04-02,2026-04-05
15130,20260330,7,35,5,2,6499.22,4673.94,1301.25,2026-03-30,2026-04-01,2026-04-04,2026-04-06
15131,20260330,4,52,2,3,26717.13,20675.07,5586.07,2026-03-30,2026-04-01,2026-04-04,2026-04-05
15132,20260330,3,40,1,4,13583.64,10555.48,2058.3,2026-03-30,2026-03-31,2026-04-04,2026-04-05
15133,20260331,9,5,5,2,1579.94,939.06,327.55,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15134,20260331,1,17,1,3,2446.98,2118.63,379.89,2026-03-31,2026-04-03,2026-04-05,2026-04-05
15135,20260331,12,39,2,4,9805.2,6732.56,1977.0,2026-03-31,2026-04-03,2026-04-07,2026-04-07
15136,20260331,9,17,3,1,815.66,706.21,154.44,2026-03-31,2026-04-03,2026-04-05,2026-04-07
15137,20260331,1,41,4,2,2338.2,1631.9,625.19,2026-03-31,2026-04-02,2026-04-06,2026-04-05
15138,20260331,7,38,3,2,7681.88,5986.1,1413.1,2026-03-31,2026-04-02,2026-04-04,2026-04-07
15139,20260331,12,20,2,4,3016.88,1306.84,541.12,2026-03-31,2026-04-01,2026-04-04,2026-04-07
15140,20260331,11,57,5,1,2241.3,1783.07,442.76,2026-03-31,2026-04-01,2026-04-03,2026-04-05
15141,20260331,6,15,3,1,4259.96,3283.34,749.0,2026-03-31,2026-04-01,2026-04-08,2026-04-07
15142,20260331,11,17,1,3,2446.98,2118.63,361.05,2026-03-31,2026-04-05,2026-04-07,2026-04-05
15143,20260331,6,6,2,3,4344.78,2164.74,996.27,2026-03-31,2026-04-01,2026-04-04,2026-04-07
15144,20260331,6,56,1,2,13370.8,10385.22,2167.63,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15145,20260331,8,13,5,1,5786.18,4879.02,1034.83,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15146,20260331,12,31,4,2,2164.68,1317.34,558.78,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15147,20260331,9,19,4,1,1017.68,533.24,233.59,2026-03-31,2026-04-02,2026-04-04,2026-04-07
15148,20260331,1,13,3,5,28930.9,24395.1,4257.0,2026-03-31,2026-04-01,2026-04-08,2026-04-05
15149,20260331,6,39,1,4,9805.2,6732.56,1279.84,2026-03-31,2026-04-01,2026-04-04,2026-04-07
15150,20260331,8,55,1,2,20940.1,14914.08,3272.43,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15151,20260331,1,15,1,4,17039.84,13133.36,2617.01,2026-03-31,2026-04-01,2026-04-04,2026-04-05
15152,20260331,10,7,2,1,523.1,295.8,93.03,2026-03-31,2026-04-02,2026-04-05,2026-04-06
15153,20260331,2,8,3,5,3021.05,1833.6,464.79,2026-03-31,2026-04-01,2026-04-04,2026-04-05
15154,20260331,4,47,1,2,2818.2,2066.5,379.57,2026-03-31,2026-04-01,2026-04-03,2026-04-06
15155,20260331,5,19,2,4,4070.72,2132.96,833.73,2026-03-31,2026-04-01,2026-04-03,2026-04-06
15156,20260331,5,5,1,2,1579.94,939.06,213.21,2026-03-31,2026-04-01,2026-04-04,2026-04-06
15157,20260331,8,55,5,4,41880.2,29828.16,8797.25,2026-03-31,2026-04-02,2026-04-04,2026-04-07
15158,20260331,4,1,1,3,1041.12,657.21,146.04,2026-03-31,2026-04-01,2026-04-05,2026-04-06
15159,20260331,5,36,5,4,12734.16,9368.96,2442.07,2026-03-31,2026-04-03,2026-04-05,2026-04-06
15160,20260331,8,55,2,1,10470.05,7457.04,2238.4,2026-03-31,2026-04-01,2026-04-05,2026-04-07
15161,20260331,12,56,3,1,6685.4,5192.61,1098.94,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15162,20260331,10,15,4,1,4259.96,3283.34,973.19,2026-03-31,2026-04-03,2026-04-06,2026-04-06
15163,20260331,11,7,1,4,2092.4,1183.2,276.99,2026-03-31,2026-04-02,2026-04-05,2026-04-05
15164,20260331,10,20,1,1,754.22,326.71,120.23,2026-03-31,2026-04-02,2026-04-04,2026-04-06
15165,20260331,7,36,2,4,12734.16,9368.96,2393.43,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15166,20260331,6,34,2,2,1980.52,1542.94,435.64,2026-03-31,2026-04-01,2026-04-03,2026-04-07
15167,20260331,5,44,4,4,7050.92,5276.04,1896.47,2026-03-31,2026-04-01,2026-04-04,2026-04-06
15168,20260401,3,19,2,3,3053.04,1599.72,547.16,2026-04-01,2026-04-02,2026-04-04,2026-04-07
15169,20260401,4,1,3,5,1735.2,1095.35,317.2,2026-04-01,2026-04-02,2026-04-06,2026-04-07
15170,20260401,11,48,1,3,3366.24,2295.57,529.74,2026-04-01,2026-04-02,2026-04-04,2026-04-06
15171,20260401,5,58,5,2,21666.46,15794.5,3742.36,2026-04-01,2026-04-03,2026-04-05,2026-04-07
15172,20260401,1,44,4,2,3525.46,2638.02,874.44,2026-04-01,2026-04-03,2026-04-05,2026-04-06
15173,20260401,11,54,4,4,12056.08,8523.36,3360.72,2026-04-01,2026-04-02,2026-04-06,2026-04-06
15174,20260401,7,31,5,5,5411.7,3293.35,1061.14,2026-04-01,2026-04-03,2026-04-05,2026-04-08
15175,20260401,4,50,1,4,3214.72,2169.64,467.16,2026-04-01,2026-04-02,2026-04-06,2026-04-07
15176,20260401,11,54,4,4,12056.08,8523.36,3286.85,2026-04-01,2026-04-02,2026-04-04,2026-04-06
15177,20260401,3,51,1,5,3525.1,2161.25,457.34,2026-04-01,2026-04-03,2026-04-05,2026-04-07
15178,20260401,2,25,2,1,438.2,222.41,94.25,2026-04-01,2026-04-03,2026-04-05,2026-04-06
15179,20260401,12,40,4,5,16979.55,13194.35,4057.86,2026-04-01,2026-04-02,2026-04-04,2026-04-08
15180,20260401,8,23,2,2,1508.46,883.54,283.2,2026-04-01,2026-04-02,2026-04-05,2026-04-08
15181,20260401,8,31,5,5,5411.7,3293.35,935.8,2026-04-01,2026-04-04,2026-04-06,2026-04-08
15182,20260401,4,13,5,2,11572.36,9758.04,2134.43,2026-04-01,2026-04-04,2026-04-08,2026-04-07
15183,20260401,9,37,5,1,2570.99,1917.19,418.14,2026-04-01,2026-04-02,2026-04-05,2026-04-08
15184,20260401,10,14,3,4,15390.52,11936.72,2753.86,2026-04-01,2026-04-03,2026-04-06,2026-04-07
15185,20260401,5,30,1,2,2356.22,1672.54,319.77,2026-04-01,2026-04-04,2026-04-06,2026-04-07
15186,20260401,11,26,4,2,6061.74,3964.38,1577.7,2026-04-01,2026-04-04,2026-04-07,2026-04-06
15187,20260401,11,15,2,1,4259.96,3283.34,784.42,2026-04-01,2026-04-03,2026-04-06,2026-04-06
15188,20260401,5,47,5,3,4227.3,3099.75,912.94,2026-04-01,2026-04-03,2026-04-05,2026-04-07
15189,20260401,2,17,5,2,1631.32,1412.42,268.71,2026-04-01,2026-04-03,2026-04-06,2026-04-06
15190,20260401,11,41,1,1,1169.1,815.95,150.63,2026-04-01,2026-04-02,2026-04-06,2026-04-06
15191,20260401,1,4,3,4,4386.48,2483.16,688.09,2026-04-01,2026-04-03,2026-04-06,2026-04-06
15192,20260401,6,24,2,3,2539.62,1252.47,566.96,2026-04-01,2026-04-03,2026-04-07,2026-04-08
15193,20260401,7,49,1,1,2327.69,1439.96,376.45,2026-04-01,2026-04-02,2026-04-05,2026-04-08
15194,20260401,10,22,3,3,2839.8,1305.27,445.89,2026-04-01,2026-04-02,2026-04-06,2026-04-07
15195,20260401,3,39,3,5,12256.5,8415.7,1836.18,2026-04-01,2026-04-03,2026-04-06,2026-04-07
15196,20260401,11,2,1,1,641.24,339.6,86.4,2026-04-01,2026-04-02,2026-04-05,2026-04-06
15197,20260401,5,46,1,1,1264.92,898.06,183.68,2026-04-01,2026-04-02,2026-04-05,2026-04-07
15198,20260401,3,29,3,2,1850.22,1378.76,334.32,2026-04-01,2026-04-06,2026-04-09,2026-04-07
15199,20260401,11,23,5,3,2262.69,1325.31,369.47,2026-04-01,2026-04-02,2026-04-05,2026-04-06
15200,20260401,2,51,4,1,705.02,432.25,177.85,2026-04-01,2026-04-02,2026-04-05,2026-04-06
15201,20260401,6,2,3,1,641.24,339.6,115.1,2026-04-01,2026-04-02,2026-04-06,2026-04-08
15202,20260401,10,11,5,5,20648.65,16083.85,4064.14,2026-04-01,2026-04-03,2026-04-05,2026-04-07
15203,20260401,8,59,5,1,3288.21,2676.17,700.24,2026-04-01,2026-04-03,2026-04-07,2026-04-08
15204,20260401,9,52,2,2,17811.42,13783.38,3393.16,2026-04-01,2026-04-03,2026-04-05,2026-04-08
15205,20260401,4,3,4,5,5295.5,2683.75,1519.64,2026-04-01,2026-04-02,2026-04-05,2026-04-07
15206,20260401,3,55,2,2,20940.1,14914.08,4520.67,2026-04-01,2026-04-02,2026-04-04,2026-04-07
15207,20260401,10,39,4,3,7353.9,5049.42,1759.86,2026-04-01,2026-04-02,2026-04-09,2026-04-07
15208,20260401,6,56,1,5,33427.0,25963.05,5460.03,2026-04-01,2026-04-02,2026-04-05,2026-04-08
15209,20260401,3,9,5,2,2090.68,1316.2,373.86,2026-04-01,2026-04-02,2026-04-06,2026-04-07
15210,20260401,8,38,3,3,11522.82,8979.15,1934.32,2026-04-01,2026-04-02,2026-04-04,2026-04-08
15211,20260401,11,54,2,5,15070.1,10654.2,3077.5,2026-04-01,2026-04-02,2026-04-04,2026-04-06
15212,20260401,12,25,2,5,2191.0,1112.05,477.21,2026-04-01,2026-04-02,2026-04-05,2026-04-08
15213,20260401,2,56,1,1,6685.4,5192.61,989.97,2026-04-01,2026-04-02,2026-04-06,2026-04-06
15214,20260402,12,27,2,1,1926.15,1246.81,400.25,2026-04-02,2026-04-03,2026-04-05,2026-04-09
15215,20260402,9,30,4,2,2356.22,1672.54,609.61,2026-04-02,2026-04-03,2026-04-06,2026-04-09
15216,20260402,4,2,2,1,641.24,339.6,112.14,2026-04-02,2026-04-04,2026-04-06,2026-04-08
15217,20260402,2,10,4,3,3630.15,2805.66,870.54,2026-04-02,2026-04-03,2026-04-05,2026-04-07
15218,20260402,11,50,3,2,1607.36,1084.82,243.59,2026-04-02,2026-04-04,2026-04-08,2026-04-07
15219,20260402,7,27,3,3,5778.45,3740.43,857.52,2026-04-02,2026-04-03,2026-04-07,2026-04-09
15220,20260402,5,10,3,5,6050.25,4676.1,1117.44,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15221,20260402,5,41,4,1,1169.1,815.95,282.89,2026-04-02,2026-04-04,2026-04-07,2026-04-08
15222,20260402,11,41,5,5,5845.5,4079.75,1233.91,2026-04-02,2026-04-04,2026-04-06,2026-04-07
15223,20260402,5,41,3,3,3507.3,2447.85,614.56,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15224,20260402,3,44,4,2,3525.46,2638.02,967.13,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15225,20260402,5,28,1,4,10939.72,6931.4,1628.41,2026-04-02,2026-04-04,2026-04-06,2026-04-08
15226,20260402,11,4,2,5,5483.1,3103.95,1198.14,2026-04-02,2026-04-03,2026-04-05,2026-04-07
15227,20260402,6,13,5,1,5786.18,4879.02,939.31,2026-04-02,2026-04-03,2026-04-05,2026-04-09
15228,20260402,3,36,4,4,12734.16,9368.96,2969.58,2026-04-02,2026-04-03,2026-04-07,2026-04-08
15229,20260402,1,37,4,4,10283.96,7668.76,2343.05,2026-04-02,2026-04-05,2026-04-08,2026-04-07
15230,20260402,9,53,3,4,12053.6,9569.52,2334.88,2026-04-02,2026-04-03,2026-04-07,2026-04-09
15231,20260402,3,40,2,1,3395.91,2638.87,771.55,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15232,20260402,10,39,5,5,12256.5,8415.7,2444.42,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15233,20260402,11,11,1,2,8259.46,6433.54,1191.34,2026-04-02,2026-04-05,2026-04-09,2026-04-07
15234,20260402,5,8,3,2,1208.42,733.44,229.25,2026-04-02,2026-04-04,2026-04-07,2026-04-08
15235,20260402,6,13,4,4,23144.72,19516.08,5065.65,2026-04-02,2026-04-03,2026-04-06,2026-04-09
15236,20260402,8,34,2,3,2970.78,2314.41,604.58,2026-04-02,2026-04-05,2026-04-07,2026-04-09
15237,20260402,6,44,2,2,3525.46,2638.02,636.01,2026-04-02,2026-04-03,2026-04-05,2026-04-09
15238,20260402,8,55,1,1,10470.05,7457.04,1660.44,2026-04-02,2026-04-03,2026-04-05,2026-04-09
15239,20260402,3,23,4,1,754.23,441.77,163.48,2026-04-02,2026-04-07,2026-04-10,2026-04-08
15240,20260402,2,3,4,1,1059.1,536.75,286.37,2026-04-02,2026-04-05,2026-04-07,2026-04-07
15241,20260402,8,4,4,5,5483.1,3103.95,1374.66,2026-04-02,2026-04-03,2026-04-07,2026-04-09
15242,20260402,2,50,3,5,4018.4,2712.05,617.34,2026-04-02,2026-04-07,2026-04-10,2026-04-07
15243,20260402,4,9,1,5,5226.7,3290.5,897.66,2026-04-02,2026-04-07,2026-04-09,2026-04-08
15244,20260402,8,19,2,2,2035.36,1066.48,366.73,2026-04-02,2026-04-03,2026-04-05,2026-04-09
15245,20260402,2,40,3,4,13583.64,10555.48,2187.0,2026-04-02,2026-04-03,2026-04-05,2026-04-07
15246,20260402,4,29,3,4,3700.44,2757.52,628.15,2026-04-02,2026-04-05,2026-04-07,2026-04-08
15247,20260402,4,45,2,2,3510.46,2273.88,751.51,2026-04-02,2026-04-05,2026-04-07,2026-04-08
15248,20260402,4,56,4,3,20056.2,15577.83,5712.52,2026-04-02,2026-04-05,2026-04-07,2026-04-08
15249,20260402,12,18,1,5,10147.45,9011.25,1567.37,2026-04-02,2026-04-03,2026-04-06,2026-04-09
15250,20260402,2,1,5,3,1041.12,657.21,192.81,2026-04-02,2026-04-04,2026-04-07,2026-04-07
15251,20260402,9,25,5,3,1314.6,667.23,274.9,2026-04-02,2026-04-03,2026-04-06,2026-04-09
15252,20260402,6,5,4,2,1579.94,939.06,374.07,2026-04-02,2026-04-04,2026-04-06,2026-04-09
15253,20260402,1,30,2,4,4712.44,3345.08,969.04,2026-04-02,2026-04-04,2026-04-07,2026-04-07
15254,20260402,10,57,2,3,6723.9,5349.21,1196.68,2026-04-02,2026-04-05,2026-04-07,2026-04-08
15255,20260402,9,51,2,4,2820.08,1729.0,610.74,2026-04-02,2026-04-04,2026-04-06,2026-04-09
15256,20260402,5,39,2,2,4902.6,3366.28,1125.55,2026-04-02,2026-04-03,2026-04-05,2026-04-08
15257,20260402,2,50,3,4,3214.72,2169.64,465.67,2026-04-02,2026-04-03,2026-04-06,2026-04-07
15258,20260403,2,4,3,2,2193.24,1241.58,350.82,2026-04-03,2026-04-04,2026-04-06,2026-04-08
15259,20260403,10,27,2,2,3852.3,2493.62,676.66,2026-04-03,2026-04-04,2026-04-07,2026-04-09
15260,20260403,6,8,3,1,604.21,366.72,110.14,2026-04-03,2026-04-04,2026-04-07,2026-04-10
15261,20260403,1,53,1,5,15067.0,11961.9,2567.66,2026-04-03,2026-04-08,2026-04-11,2026-04-08
15262,20260403,11,44,3,5,8813.65,6595.05,1471.84,2026-04-03,2026-04-04,2026-04-06,2026-04-08
15263,20260403,10,24,2,5,4232.7,2087.45,893.43,2026-04-03,2026-04-05,2026-04-09,2026-04-09
15264,20260403,1,7,5,2,1046.2,591.6,227.87,2026-04-03,2026-04-04,2026-04-06,2026-04-08
15265,20260403,9,17,3,5,4078.3,3531.05,692.98,2026-04-03,2026-04-06,2026-04-09,2026-04-10
15266,20260403,10,31,1,4,4329.36,2634.68,608.84,2026-04-03,2026-04-05,2026-04-08,2026-04-09
15267,20260403,1,40,3,2,6791.82,5277.74,1224.95,2026-04-03,2026-04-04,2026-04-08,2026-04-08
15268,20260403,1,11,3,2,8259.46,6433.54,1458.08,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15269,20260403,3,52,4,5,44528.55,34458.45,9998.44,2026-04-03,2026-04-05,2026-04-07,2026-04-09
15270,20260403,10,28,2,2,5469.86,3465.7,1242.88,2026-04-03,2026-04-04,2026-04-06,2026-04-09
15271,20260403,10,51,4,2,1410.04,864.5,309.03,2026-04-03,2026-04-04,2026-04-07,2026-04-09
15272,20260403,5,49,3,3,6983.07,4319.88,1193.48,2026-04-03,2026-04-05,2026-04-08,2026-04-09
15273,20260403,10,7,3,5,2615.5,1479.0,420.87,2026-04-03,2026-04-04,2026-04-07,2026-04-09
15274,20260403,4,52,3,5,44528.55,34458.45,7924.18,2026-04-03,2026-04-04,2026-04-06,2026-04-09
15275,20260403,5,54,5,4,12056.08,8523.36,2344.25,2026-04-03,2026-04-04,2026-04-07,2026-04-09
15276,20260403,7,22,5,5,4733.0,2175.45,812.51,2026-04-03,2026-04-04,2026-04-06,2026-04-10
15277,20260403,4,23,5,1,754.23,441.77,148.87,2026-04-03,2026-04-04,2026-04-06,2026-04-09
15278,20260403,6,32,1,3,7640.13,5369.46,1236.24,2026-04-03,2026-04-06,2026-04-08,2026-04-10
15279,20260403,9,11,3,5,20648.65,16083.85,3158.94,2026-04-03,2026-04-04,2026-04-06,2026-04-10
15280,20260403,4,22,1,4,3786.4,1740.36,642.02,2026-04-03,2026-04-04,2026-04-07,2026-04-09
15281,20260403,4,13,5,4,23144.72,19516.08,3871.75,2026-04-03,2026-04-04,2026-04-11,2026-04-09
15282,20260403,8,12,2,4,18467.28,15135.16,4134.05,2026-04-03,2026-04-05,2026-04-12,2026-04-10
15283,20260403,12,47,3,4,5636.4,4133.0,853.71,2026-04-03,2026-04-05,2026-04-07,2026-04-10
15284,20260403,7,56,2,3,20056.2,15577.83,3987.08,2026-04-03,2026-04-04,2026-04-06,2026-04-10
15285,20260403,6,30,4,3,3534.33,2508.81,963.05,2026-04-03,2026-04-04,2026-04-06,2026-04-10
15286,20260403,11,9,4,1,1045.34,658.1,279.35,2026-04-03,2026-04-05,2026-04-08,2026-04-08
15287,20260403,2,3,1,5,5295.5,2683.75,858.54,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15288,20260403,1,10,5,4,4840.2,3740.88,939.6,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15289,20260403,2,24,3,4,3386.16,1669.96,548.07,2026-04-03,2026-04-06,2026-04-09,2026-04-08
15290,20260403,2,45,1,3,5265.69,3410.82,833.23,2026-04-03,2026-04-08,2026-04-10,2026-04-08
15291,20260403,5,14,3,3,11542.89,8952.54,1788.55,2026-04-03,2026-04-05,2026-04-07,2026-04-09
15292,20260403,11,35,3,1,3249.61,2336.97,632.28,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15293,20260403,6,46,3,1,1264.92,898.06,204.49,2026-04-03,2026-04-04,2026-04-07,2026-04-10
15294,20260403,6,36,4,1,3183.54,2342.24,749.84,2026-04-03,2026-04-06,2026-04-09,2026-04-10
15295,20260403,2,44,3,5,8813.65,6595.05,1559.06,2026-04-03,2026-04-04,2026-04-08,2026-04-08
15296,20260403,12,55,4,4,41880.2,29828.16,10015.98,2026-04-03,2026-04-06,2026-04-09,2026-04-10
15297,20260403,1,56,2,2,13370.8,10385.22,2406.62,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15298,20260403,2,1,1,1,347.04,219.07,54.37,2026-04-03,2026-04-04,2026-04-07,2026-04-08
15299,20260403,2,4,2,5,5483.1,3103.95,1164.06,2026-04-03,2026-04-06,2026-04-08,2026-04-08
15300,20260403,8,7,2,3,1569.3,887.4,301.6,2026-04-03,2026-04-04,2026-04-06,2026-04-10
15301,20260403,3,49,5,1,2327.69,1439.96,435.36,2026-04-03,2026-04-05,2026-04-09,2026-04-09
15302,20260404,12,50,3,3,2411.04,1627.23,358.82,2026-04-04,2026-04-05,2026-04-07,2026-04-11
15303,20260404,3,52,1,5,44528.55,34458.45,6125.95,2026-04-04,2026-04-05,2026-04-07,2026-04-10
15304,20260404,6,10,1,3,3630.15,2805.66,582.49,2026-04-04,2026-04-06,2026-04-09,2026-04-11
15305,20260404,10,11,3,1,4129.73,3216.77,719.04,2026-04-04,2026-04-09,2026-04-11,2026-04-10
15306,20260404,5,4,4,4,4386.48,2483.16,986.35,2026-04-04,2026-04-09,2026-04-12,2026-04-10
15307,20260404,3,7,3,4,2092.4,1183.2,360.98,2026-04-04,2026-04-06,2026-04-09,2026-04-10
15308,20260404,6,19,3,4,4070.72,2132.96,588.44,2026-04-04,2026-04-05,2026-04-09,2026-04-11
15309,20260404,5,21,2,3,1028.43,543.99,217.87,2026-04-04,2026-04-05,2026-04-08,2026-04-10
15310,20260404,1,49,5,2,4655.38,2879.92,943.04,2026-04-04,2026-04-05,2026-04-07,2026-04-09
15311,20260404,3,2,2,5,3206.2,1698.0,615.95,2026-04-04,2026-04-06,2026-04-08,2026-04-10
15312,20260404,3,48,1,1,1122.08,765.19,184.76,2026-04-04,2026-04-05,2026-04-07,2026-04-10
15313,20260404,10,11,4,1,4129.73,3216.77,936.81,2026-04-04,2026-04-05,2026-04-08,2026-04-10
15314,20260404,6,3,1,3,3177.3,1610.25,456.59,2026-04-04,2026-04-05,2026-04-07,2026-04-11
15315,20260404,8,20,3,5,3771.1,1633.55,667.67,2026-04-04,2026-04-06,2026-04-09,2026-04-11
15316,20260404,5,13,3,2,11572.36,9758.04,1781.51,2026-04-04,2026-04-05,2026-04-07,2026-04-10
15317,20260404,6,4,3,3,3289.86,1862.37,521.78,2026-04-04,2026-04-09,2026-04-12,2026-04-11
15318,20260404,4,20,5,1,754.22,326.71,128.15,2026-04-04,2026-04-05,2026-04-08,2026-04-10
15319,20260404,6,55,3,4,41880.2,29828.16,6151.03,2026-04-04,2026-04-05,2026-04-07,2026-04-11
15320,20260404,7,50,3,4,3214.72,2169.64,509.27,2026-04-04,2026-04-05,2026-04-08,2026-04-11
15321,20260404,4,37,2,3,7712.97,5751.57,1323.02,2026-04-04,2026-04-09,2026-04-12,2026-04-10
15322,20260404,4,44,5,3,5288.19,3957.03,953.43,2026-04-04,2026-04-06,2026-04-09,2026-04-10
15323,20260404,11,29,5,3,2775.33,2068.14,519.81,2026-04-04,2026-04-07,2026-04-14,2026-04-09
15324,20260404,9,26,3,5,15154.35,9910.95,2868.19,2026-04-04,2026-04-05,2026-04-12,2026-04-11
15325,20260404,8,52,3,4,35622.84,27566.76,5312.39,2026-04-04,2026-04-05,2026-04-07,2026-04-11
15326,20260404,4,33,1,3,6143.07,4242.75,790.51,2026-04-04,2026-04-05,2026-04-07,2026-04-10
15327,20260404,11,18,2,3,6088.47,5406.75,1189.91,2026-04-04,2026-04-05,2026-04-08,2026-04-09
15328,20260405,2,29,2,1,925.11,689.38,191.38,2026-04-05,2026-04-10,2026-04-14,2026-04-10
15329,20260405,3,40,5,5,16979.55,13194.35,2748.26,2026-04-05,2026-04-06,2026-04-10,2026-04-11
15330,20260405,10,28,4,2,5469.86,3465.7,1236.49,2026-04-05,2026-04-06,2026-04-08,2026-04-11
15331,20260405,2,7,3,4,2092.4,1183.2,371.5,2026-04-05,2026-04-06,2026-04-09,2026-04-10
15332,20260405,11,19,3,4,4070.72,2132.96,652.69,2026-04-05,2026-04-06,2026-04-08,2026-04-10
15333,20260405,11,33,3,3,6143.07,4242.75,1076.99,2026-04-05,2026-04-06,2026-04-08,2026-04-10
15334,20260405,6,35,2,1,3249.61,2336.97,738.56,2026-04-05,2026-04-08,2026-04-11,2026-04-12
15335,20260405,1,37,4,2,5141.98,3834.38,1245.57,2026-04-05,2026-04-07,2026-04-11,2026-04-10
15336,20260405,10,42,1,3,7883.73,5851.98,1288.95,2026-04-05,2026-04-06,2026-04-09,2026-04-11
15337,20260405,3,23,1,4,3016.92,1767.08,400.6,2026-04-05,2026-04-07,2026-04-11,2026-04-11
15338,20260405,6,57,2,1,2241.3,1783.07,441.73,2026-04-05,2026-04-07,2026-04-09,2026-04-12
15339,20260405,10,34,4,5,4951.3,3857.35,1260.86,2026-04-05,2026-04-06,2026-04-08,2026-04-11
15340,20260405,1,11,2,1,4129.73,3216.77,713.13,2026-04-05,2026-04-06,2026-04-10,2026-04-10
15341,20260405,6,40,2,2,6791.82,5277.74,1237.02,2026-04-05,2026-04-06,2026-04-09,2026-04-12
15342,20260405,8,17,1,2,1631.32,1412.42,280.78,2026-04-05,2026-04-06,2026-04-13,2026-04-12
15343,20260405,5,55,4,4,41880.2,29828.16,10627.45,2026-04-05,2026-04-07,2026-04-09,2026-04-11
15344,20260405,12,56,4,1,6685.4,5192.61,1599.23,2026-04-05,2026-04-06,2026-04-08,2026-04-12
15345,20260405,9,52,3,3,26717.13,20675.07,4468.46,2026-04-05,2026-04-10,2026-04-13,2026-04-12
15346,20260405,4,9,1,1,1045.34,658.1,173.33,2026-04-05,2026-04-07,2026-04-09,2026-04-11
15347,20260405,11,51,4,2,1410.04,864.5,397.03,2026-04-05,2026-04-06,2026-04-08,2026-04-10
15348,20260405,2,59,5,3,9864.63,8028.51,1851.92,2026-04-05,2026-04-07,2026-04-14,2026-04-10
15349,20260405,7,39,4,2,4902.6,3366.28,1224.3,2026-04-05,2026-04-07,2026-04-10,2026-04-12
15350,20260405,2,36,1,3,9550.62,7026.72,1555.42,2026-04-05,2026-04-07,2026-04-09,2026-04-10
15351,20260405,5,8,1,2,1208.42,733.44,160.69,2026-04-05,2026-04-06,2026-04-08,2026-04-11
15352,20260405,2,50,2,5,4018.4,2712.05,870.59,2026-04-05,2026-04-07,2026-04-11,2026-04-10
15353,20260405,10,59,5,4,13152.84,10704.68,2285.87,2026-04-05,2026-04-06,2026-04-09,2026-04-11
